day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;152000;KELP;2014;23;;;;;2017;23;;;;;2015.5;1064.52294921875
-1;152100;KELP;2014;28;;;;;2017;28;;;;;2015.5;1064.4931640625
-1;152100;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;3093.0
-1;152200;RAINFOREST_RESIN;9995;28;;;;;10002;2;10005;28;;;9998.5;3093.0
-1;152200;KELP;2014;23;;;;;2017;28;;;;;2015.5;1064.94873046875
-1;152300;KELP;2014;27;;;;;2017;27;;;;;2015.5;1064.446044921875
-1;152300;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;3093.0
-1;152400;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;3099.0
-1;152400;KELP;2014;10;2013;22;;;2017;24;;;;;2015.5;1073.375
-1;152500;KELP;2013;32;;;;;2017;32;;;;;2015.0;1075.3359375
-1;152500;RAINFOREST_RESIN;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;3099.0
-1;152600;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;3099.0
-1;152600;KELP;2013;26;;;;;2017;27;;;;;2015.0;1075.5078125
-1;152700;KELP;2014;4;2013;26;;;2017;26;;;;;2015.5;1073.77734375
-1;152700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;3099.0
-1;152800;RAINFOREST_RESIN;9998;5;9995;29;;;10005;29;;;;;10001.5;3099.0
-1;152800;KELP;2013;29;;;;;2015;4;2017;29;;;2014.0;1075.037109375
-1;152900;KELP;2014;5;2013;26;;;2016;1;2017;25;;;2015.0;1075.5771484375
-1;152900;RAINFOREST_RESIN;10000;5;9998;1;9996;1;10004;1;10005;25;;;10002.0;3099.0
-1;153000;RAINFOREST_RESIN;9995;30;;;;;10002;9;10005;30;;;9998.5;3099.0
-1;153000;KELP;2015;1;2013;30;;;2017;30;;;;;2016.0;1075.3134765625
-1;153100;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;3111.0
-1;153100;KELP;2013;21;;;;;2017;21;;;;;2015.0;1074.90234375
-1;153200;RAINFOREST_RESIN;9998;3;9996;2;9995;20;10004;2;10005;20;;;10001.0;3111.0
-1;153200;KELP;2013;22;;;;;2017;22;;;;;2015.0;1075.29296875
-1;153300;KELP;2013;24;;;;;2017;24;;;;;2015.0;1075.2919921875
-1;153300;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;3111.0
-1;153400;KELP;2014;6;2013;20;;;2017;20;;;;;2015.5;1090.57421875
-1;153400;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;3111.0
-1;153500;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;3111.0
-1;153500;KELP;2015;2;2014;7;2013;21;2017;21;;;;;2016.0;1089.06640625
-1;153600;RAINFOREST_RESIN;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;3117.0
-1;153600;KELP;2013;22;;;;;2017;22;;;;;2015.0;1088.87890625
-1;153700;KELP;2014;26;;;;;2017;21;;;;;2015.5;1093.8671875
-1;153700;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;3117.0
-1;153800;KELP;2014;27;;;;;2017;27;;;;;2015.5;1093.1171875
-1;153800;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;3117.0
-1;153900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;3117.0
-1;153900;KELP;2014;27;;;;;2017;2;2018;25;;;2015.5;1074.90625
-1;154000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;3117.0
-1;154000;KELP;2015;29;;;;;2017;3;2018;29;;;2016.0;1055.28125
-1;154100;KELP;2015;20;;;;;2018;20;;;;;2016.5;1051.7109375
-1;154100;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;3117.0
-1;154200;KELP;2015;29;;;;;2018;29;;;;;2016.5;1054.2109375
-1;154200;RAINFOREST_RESIN;9998;5;9996;1;9995;28;10004;1;10005;28;;;10001.0;3117.0
-1;154300;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;3117.0
-1;154300;KELP;2015;21;;;;;2018;21;;;;;2016.5;1059.0859375
-1;154400;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3123.0
-1;154400;KELP;2015;29;;;;;2018;29;;;;;2016.5;1058.51171875
-1;154500;KELP;2015;25;;;;;2018;25;;;;;2016.5;1055.88671875
-1;154500;RAINFOREST_RESIN;9995;25;;;;;10002;3;10005;25;;;9998.5;3123.0
-1;154600;KELP;2015;27;;;;;2019;27;;;;;2017.0;1042.31640625
-1;154600;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;3123.0
-1;154700;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;3123.0
-1;154700;KELP;2015;30;;;;;2019;30;;;;;2017.0;1038.625
-1;154800;RAINFOREST_RESIN;10002;1;9998;8;9996;1;10004;1;10005;28;;;10003.0;3123.0
-1;154800;KELP;2016;32;;;;;2019;29;;;;;2017.5;1041.4609375
-1;154900;KELP;2015;28;;;;;2019;28;;;;;2017.0;1062.59375
-1;154900;RAINFOREST_RESIN;9995;28;;;;;9998;1;10005;28;;;9996.5;3125.0
-1;155000;KELP;2015;22;;;;;2019;22;;;;;2017.0;1068.5859375
-1;155000;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;3127.0
-1;155100;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;3127.0
-1;155100;KELP;2015;27;;;;;2019;28;;;;;2017.0;1073.921875
-1;155200;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;3127.0
-1;155200;KELP;2015;28;;;;;2018;28;;;;;2016.5;1080.95703125
-1;155300;KELP;2014;27;;;;;2018;27;;;;;2016.0;1091.9140625
-1;155300;RAINFOREST_RESIN;9998;8;9995;27;;;10005;27;;;;;10001.5;3129.0
-1;155400;KELP;2014;31;;;;;2017;23;;;;;2015.5;1104.98046875
-1;155400;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;3129.0
-1;155500;RAINFOREST_RESIN;9996;1;9995;28;;;9998;1;10002;6;10004;1;9997.0;3129.0
-1;155500;KELP;2014;29;;;;;2016;6;2017;29;;;2015.0;1099.65234375
-1;155600;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;3131.0
-1;155600;KELP;2015;2;2014;32;;;2018;32;;;;;2016.5;1092.8203125
-1;155700;KELP;2014;22;;;;;2016;2;2018;22;;;2015.0;1096.33984375
-1;155700;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;3131.0
-1;155800;KELP;2014;30;;;;;2016;3;2017;30;;;2015.0;1102.4609375
-1;155800;RAINFOREST_RESIN;9996;2;9995;28;;;10002;5;10004;2;10005;28;9999.0;3135.0
-1;155900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;3135.0
-1;155900;KELP;2014;30;;;;;2016;3;2017;30;;;2015.0;1103.39453125
-1;156000;RAINFOREST_RESIN;9998;9;9996;1;9995;25;10004;1;10005;25;;;10001.0;3135.0
-1;156000;KELP;2014;26;;;;;2017;26;;;;;2015.5;1102.33984375
-1;156100;KELP;2014;28;;;;;2017;28;;;;;2015.5;1102.40234375
-1;156100;RAINFOREST_RESIN;9998;6;9996;1;9995;27;10004;1;10005;27;;;10001.0;3135.0
-1;156200;KELP;2014;24;;;;;2017;2;2018;22;;;2015.5;1097.26171875
-1;156200;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;3135.0
-1;156300;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3135.0
-1;156300;KELP;2014;29;;;;;2015;3;2017;29;;;2014.5;1105.494140625
-1;156400;RAINFOREST_RESIN;10002;1;9995;23;;;10005;23;;;;;10003.5;3135.0
-1;156400;KELP;2014;28;;;;;2017;23;;;;;2015.5;1106.966796875
-1;156500;KELP;2014;29;;;;;2017;29;;;;;2015.5;1106.970703125
-1;156500;RAINFOREST_RESIN;9996;2;9995;27;;;10002;2;10004;2;10005;27;9999.0;3137.0
-1;156600;KELP;2015;23;;;;;2018;24;;;;;2016.5;1100.63671875
-1;156600;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;3137.0
-1;156700;RAINFOREST_RESIN;9998;6;9995;27;;;10005;27;;;;;10001.5;3143.0
-1;156700;KELP;2015;31;;;;;2018;27;;;;;2016.5;1098.65625
-1;156800;RAINFOREST_RESIN;9998;7;9996;2;9995;22;10004;2;10005;22;;;10001.0;3143.0
-1;156800;KELP;2015;32;;;;;2018;24;;;;;2016.5;1099.6015625
-1;156900;KELP;2014;24;;;;;2015;5;2018;25;;;2014.5;1101.796875
-1;156900;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;3143.0
-1;157000;KELP;2014;21;;;;;2016;8;2018;22;;;2015.0;1107.5244140625
-1;157000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;3143.0
-1;157100;RAINFOREST_RESIN;9996;2;9995;22;;;9998;1;10002;2;10004;2;9997.0;3143.0
-1;157100;KELP;2014;24;;;;;2018;24;;;;;2016.0;1108.0
-1;157200;RAINFOREST_RESIN;9995;22;;;;;10002;3;10005;22;;;9998.5;3145.0
-1;157200;KELP;2015;1;2014;22;;;2018;22;;;;;2016.5;1108.0
-1;157300;KELP;2014;22;;;;;2015;4;2017;22;;;2014.5;1108.0
-1;157300;RAINFOREST_RESIN;9995;22;;;;;10000;4;10005;22;;;9997.5;3145.0
-1;157400;KELP;2014;16;;;;;2017;25;;;;;2015.5;1110.94921875
-1;157400;RAINFOREST_RESIN;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;3145.0
-1;157500;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;3147.0
-1;157500;KELP;2014;25;;;;;2017;26;;;;;2015.5;1110.9453125
-1;157600;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;3147.0
-1;157600;KELP;2014;24;;;;;2015;3;2017;24;;;2014.5;1110.4248046875
-1;157700;KELP;2016;1;2014;25;;;2017;25;;;;;2016.5;1113.2548828125
-1;157700;RAINFOREST_RESIN;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;3147.0
-1;157800;KELP;2014;23;;;;;2017;23;;;;;2015.5;1112.9345703125
-1;157800;RAINFOREST_RESIN;9996;1;9995;22;;;10002;4;10004;1;10005;22;9999.0;3147.0
-1;157900;RAINFOREST_RESIN;9995;24;;;;;10002;4;10005;24;;;9998.5;3147.0
-1;157900;KELP;2014;31;;;;;2017;24;;;;;2015.5;1112.8037109375
-1;158000;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;3147.0
-1;158000;KELP;2014;29;;;;;2017;29;;;;;2015.5;1112.1357421875
-1;158100;KELP;2014;22;;;;;2017;23;;;;;2015.5;1110.4775390625
-1;158100;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;3147.0
-1;158200;KELP;2014;26;;;;;2017;26;;;;;2015.5;1110.7802734375
-1;158200;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;3147.0
-1;158300;RAINFOREST_RESIN;9996;1;9995;30;;;9998;5;10004;1;10005;30;9997.0;3149.0
-1;158300;KELP;2014;31;;;;;2017;31;;;;;2015.5;1111.58984375
-1;158400;RAINFOREST_RESIN;9996;1;9995;30;;;9998;5;10004;1;10005;30;9997.0;3159.0
-1;158400;KELP;2016;1;2014;31;;;2017;31;;;;;2016.5;1110.9501953125
-1;158500;KELP;2014;22;;;;;2017;22;;;;;2015.5;1112.369140625
-1;158500;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;3169.0
-1;158600;KELP;2014;27;;;;;2016;2;2017;27;;;2015.0;1112.775390625
-1;158600;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;3169.0
-1;158700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;3169.0
-1;158700;KELP;2014;29;;;;;2016;5;2017;29;;;2015.0;1112.62890625
-1;158800;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;3169.0
-1;158800;KELP;2016;4;2014;24;;;2017;24;;;;;2016.5;1112.720703125
-1;158900;KELP;2014;32;;;;;2017;32;;;;;2015.5;1114.69775390625
-1;158900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;3169.0
-1;159000;KELP;2015;1;2014;26;;;2018;27;;;;;2016.5;1115.1175537109375
-1;159000;RAINFOREST_RESIN;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;3169.0
-1;159100;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3169.0
-1;159100;KELP;2014;31;;;;;2017;26;;;;;2015.5;1114.658447265625
-1;159200;RAINFOREST_RESIN;9995;30;;;;;10002;1;10005;30;;;9998.5;3169.0
-1;159200;KELP;2014;30;;;;;2017;30;;;;;2015.5;1114.761474609375
-1;159300;KELP;2014;20;;;;;2018;21;;;;;2016.0;1114.8743896484375
-1;159300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;3205.0
-1;159400;RAINFOREST_RESIN;10000;6;9998;6;9996;1;10004;1;10005;23;;;10002.0;3205.0
-1;159400;KELP;2016;6;2014;24;;;2018;24;;;;;2017.0;1115.085693359375
-1;159500;KELP;2014;26;;;;;2018;26;;;;;2016.0;1115.0
-1;159500;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3205.0
-1;159600;RAINFOREST_RESIN;9998;8;9996;1;9995;23;10004;1;10005;23;;;10001.0;3205.0
-1;159600;KELP;2016;1;2014;24;;;2018;24;;;;;2017.0;1115.0
-1;159700;KELP;2014;30;;;;;2017;1;2018;29;;;2015.5;1115.0
-1;159700;RAINFOREST_RESIN;9996;1;9995;29;;;9998;4;10004;1;10005;29;9997.0;3205.0
-1;159800;RAINFOREST_RESIN;9995;20;;;;;10002;3;10005;20;;;9998.5;3213.0
-1;159800;KELP;2014;20;;;;;2018;20;;;;;2016.0;1115.0
-1;159900;KELP;2014;25;;;;;2015;5;2017;1;2018;24;2014.5;1115.0
-1;159900;RAINFOREST_RESIN;9998;2;9996;1;9995;24;10000;5;10004;1;10005;24;9999.0;3213.0
-1;160000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;3213.0
-1;160000;KELP;2014;26;;;;;2018;26;;;;;2016.0;1119.5009765625
-1;160100;KELP;2015;33;;;;;2018;26;;;;;2016.5;1123.19921875
-1;160100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;3219.0
-1;160200;RAINFOREST_RESIN;9998;4;9996;1;9995;23;10004;1;10005;23;;;10001.0;3219.0
-1;160200;KELP;2014;24;;;;;2016;5;2017;1;2018;23;2015.0;1121.63134765625
-1;160300;KELP;2014;29;;;;;2017;26;;;;;2015.5;1121.177734375
-1;160300;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;3219.0
-1;160400;RAINFOREST_RESIN;9995;23;;;;;9998;1;10002;8;10005;23;9996.5;3221.0
-1;160400;KELP;2017;1;2014;23;;;2018;23;;;;;2017.5;1122.0625
-1;160500;KELP;2014;24;;;;;2018;24;;;;;2016.0;1122.79931640625
-1;160500;RAINFOREST_RESIN;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;3223.0
-1;160600;RAINFOREST_RESIN;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;3223.0
-1;160600;KELP;2014;22;;;;;2017;22;;;;;2015.5;1139.185546875
-1;160700;KELP;2014;26;;;;;2017;24;;;;;2015.5;1140.0234375
-1;160700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;3225.0
-1;160800;RAINFOREST_RESIN;10002;2;9996;2;9995;27;10004;2;10005;27;;;10003.0;3225.0
-1;160800;KELP;2015;2;2014;27;;;2018;29;;;;;2016.5;1133.822265625
-1;160900;KELP;2015;3;2014;30;;;2018;30;;;;;2016.5;1136.32421875
-1;160900;RAINFOREST_RESIN;10000;3;9996;1;9995;29;10004;1;10005;29;;;10002.0;3229.0
-1;161000;RAINFOREST_RESIN;9995;27;;;;;10002;3;10005;27;;;9998.5;3229.0
-1;161000;KELP;2014;27;;;;;2015;8;2018;27;;;2014.5;1137.8828125
-1;161100;KELP;2014;28;;;;;2018;28;;;;;2016.0;1143.99072265625
-1;161100;RAINFOREST_RESIN;9995;28;;;;;10002;10;10005;28;;;9998.5;3229.0
-1;161200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;3229.0
-1;161200;KELP;2014;31;;;;;2017;1;2018;30;;;2015.5;1144.3525390625
-1;161300;KELP;2014;20;;;;;2018;20;;;;;2016.0;1144.17578125
-1;161300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;3229.0
-1;161400;RAINFOREST_RESIN;9998;7;9996;1;9995;26;10004;1;10005;26;;;10001.0;3229.0
-1;161400;KELP;2015;3;2014;27;;;2017;1;2018;26;;;2016.0;1144.3681640625
-1;161500;KELP;2014;22;;;;;2018;22;;;;;2016.0;1144.09033203125
-1;161500;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;3229.0
-1;161600;RAINFOREST_RESIN;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;3229.0
-1;161600;KELP;2014;22;;;;;2018;22;;;;;2016.0;1144.068359375
-1;161700;KELP;2016;7;2014;26;;;2018;26;;;;;2017.0;1144.0673828125
-1;161700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3231.0
-1;161800;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;3231.0
-1;161800;KELP;2014;21;;;;;2018;21;;;;;2016.0;1143.849609375
-1;161900;KELP;2015;23;;;;;2018;23;;;;;2016.5;1143.2373046875
-1;161900;RAINFOREST_RESIN;9998;9;9996;1;9995;22;10004;1;10005;22;;;10001.0;3231.0
-1;162000;KELP;2015;28;;;;;2018;23;;;;;2016.5;1142.65771484375
-1;162000;RAINFOREST_RESIN;9998;1;9995;23;;;10005;23;;;;;10001.5;3231.0
-1;162100;RAINFOREST_RESIN;9998;4;9996;1;9995;24;10004;1;10005;24;;;10001.0;3231.0
-1;162100;KELP;2015;29;;;;;2018;25;;;;;2016.5;1141.654296875
-1;162200;RAINFOREST_RESIN;9995;20;;;;;10002;10;10005;20;;;9998.5;3231.0
-1;162200;KELP;2015;20;;;;;2019;20;;;;;2017.0;1141.15673828125
-1;162300;KELP;2016;5;2015;30;;;2019;30;;;;;2017.5;1141.2890625
-1;162300;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;3231.0
-1;162400;KELP;2015;24;;;;;2016;5;2019;24;;;2015.5;1141.01220703125
-1;162400;RAINFOREST_RESIN;9996;2;9995;22;;;10000;5;10004;2;10005;22;9998.0;3231.0
-1;162500;RAINFOREST_RESIN;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;3231.0
-1;162500;KELP;2015;24;;;;;2017;5;2019;24;;;2016.0;1149.5009765625
-1;162600;RAINFOREST_RESIN;9995;21;;;;;10000;5;10002;3;10005;21;9997.5;3231.0
-1;162600;KELP;2015;21;;;;;2017;4;2019;21;;;2016.0;1151.0400390625
-1;162700;KELP;2016;24;;;;;2019;24;;;;;2017.5;1152.5341796875
-1;162700;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;3231.0
-1;162800;KELP;2016;29;;;;;2018;8;2019;29;;;2017.0;1151.77734375
-1;162800;RAINFOREST_RESIN;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;3231.0
-1;162900;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;3231.0
-1;162900;KELP;2016;23;;;;;2018;3;2019;23;;;2017.0;1151.427734375
-1;163000;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;3247.0
-1;163000;KELP;2016;1;2015;29;;;2019;30;;;;;2017.5;1151.240234375
-1;163100;KELP;2015;28;;;;;2019;28;;;;;2017.0;1150.623046875
-1;163100;RAINFOREST_RESIN;9996;1;9995;27;;;9998;4;10002;7;10004;1;9997.0;3247.0
-1;163200;KELP;2015;21;;;;;2019;21;;;;;2017.0;1150.150390625
-1;163200;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;3255.0
-1;163300;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;3257.0
-1;163300;KELP;2015;27;;;;;2018;27;;;;;2016.5;1147.453125
-1;163400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;3257.0
-1;163400;KELP;2015;22;;;;;2018;22;;;;;2016.5;1147.47265625
-1;163500;KELP;2015;2;2014;28;;;2016;2;2018;30;;;2015.5;1145.150390625
-1;163500;RAINFOREST_RESIN;10002;3;9996;2;9995;28;10004;2;10005;28;;;10003.0;3257.0
-1;163600;KELP;2014;28;;;;;2017;1;2018;27;;;2015.5;1143.234375
-1;163600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;3263.0
-1;163700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3263.0
-1;163700;KELP;2014;26;;;;;2018;26;;;;;2016.0;1144.65234375
-1;163800;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;3263.0
-1;163800;KELP;2015;1;2014;25;;;2018;26;;;;;2016.5;1144.71484375
-1;163900;KELP;2015;24;;;;;2018;24;;;;;2016.5;1154.95703125
-1;163900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;3265.0
-1;164000;KELP;2015;39;;;;;2018;31;;;;;2016.5;1155.041015625
-1;164000;RAINFOREST_RESIN;9996;2;9995;29;;;9998;1;10004;2;10005;29;9997.0;3271.0
-1;164100;RAINFOREST_RESIN;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;3273.0
-1;164100;KELP;2015;26;;;;;2018;24;;;;;2016.5;1154.37109375
-1;164200;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;3273.0
-1;164200;KELP;2015;25;;;;;2019;25;;;;;2017.0;1152.4599609375
-1;164300;KELP;2015;26;;;;;2018;24;;;;;2016.5;1153.130859375
-1;164300;RAINFOREST_RESIN;9998;7;9996;1;9995;23;10004;1;10005;23;;;10001.0;3273.0
-1;164400;KELP;2017;2;2016;24;;;2020;26;;;;;2018.5;1146.1279296875
-1;164400;RAINFOREST_RESIN;9998;7;9996;2;9995;24;10004;2;10005;24;;;10001.0;3273.0
-1;164500;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;3273.0
-1;164500;KELP;2016;27;;;;;2020;27;;;;;2018.0;1147.345703125
-1;164600;RAINFOREST_RESIN;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;3273.0
-1;164600;KELP;2018;1;2017;1;2016;23;2019;1;2020;22;;;2018.5;1147.7744140625
-1;164700;KELP;2016;26;;;;;2019;26;;;;;2017.5;1150.0791015625
-1;164700;RAINFOREST_RESIN;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;3275.0
-1;164800;KELP;2016;23;;;;;2019;2;2020;21;;;2017.5;1147.88671875
-1;164800;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;3275.0
-1;164900;RAINFOREST_RESIN;9996;1;9995;28;;;10000;5;10004;1;10005;28;9998.0;3299.0
-1;164900;KELP;2016;29;;;;;2017;5;2020;29;;;2016.5;1147.388671875
-1;165000;RAINFOREST_RESIN;9996;2;9995;23;;;10002;8;10004;2;10005;23;9999.0;3299.0
-1;165000;KELP;2018;1;2016;25;;;2019;25;;;;;2018.5;1152.0
-1;165100;KELP;2018;1;2016;30;;;2019;30;;;;;2018.5;1152.41015625
-1;165100;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;3299.0
-1;165200;KELP;2016;21;;;;;2017;6;2018;5;2019;21;2016.5;1153.255126953125
-1;165200;RAINFOREST_RESIN;9995;21;;;;;10000;6;10005;21;;;9997.5;3299.0
-1;165300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;3299.0
-1;165300;KELP;2016;22;;;;;2018;4;2019;22;;;2017.0;1156.20849609375
-1;165400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;3299.0
-1;165400;KELP;2016;24;;;;;2019;24;;;;;2017.5;1155.6328125
-1;165500;KELP;2017;4;2016;22;;;2019;22;;;;;2018.0;1156.37939453125
-1;165500;RAINFOREST_RESIN;10000;4;9998;6;9996;1;10004;1;10005;21;;;10002.0;3299.0
-1;165600;KELP;2016;26;;;;;2019;26;;;;;2017.5;1156.71630859375
-1;165600;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;3299.0
-1;165700;RAINFOREST_RESIN;9996;2;9995;29;;;10002;6;10004;2;10005;29;9999.0;3301.0
-1;165700;KELP;2018;1;2016;31;;;2019;31;;;;;2018.5;1156.51904296875
-1;165800;RAINFOREST_RESIN;9995;26;;;;;10002;3;10005;26;;;9998.5;3301.0
-1;165800;KELP;2016;26;;;;;2019;26;;;;;2017.5;1157.09765625
-1;165900;KELP;2016;30;;;;;2019;30;;;;;2017.5;1157.26611328125
-1;165900;RAINFOREST_RESIN;9995;30;;;;;9998;1;10005;30;;;9996.5;3301.0
-1;166000;KELP;2019;1;2017;1;2016;23;2020;24;;;;;2019.5;1158.6201171875
-1;166000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;3303.0
-1;166100;RAINFOREST_RESIN;9995;27;;;;;10002;8;10005;27;;;9998.5;3303.0
-1;166100;KELP;2016;27;;;;;2019;27;;;;;2017.5;1158.0
-1;166200;RAINFOREST_RESIN;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;3303.0
-1;166200;KELP;2016;24;;;;;2017;3;2019;24;;;2016.5;1158.398681640625
-1;166300;KELP;2016;30;;;;;2020;30;;;;;2018.0;1161.77734375
-1;166300;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;3305.0
-1;166400;KELP;2016;29;;;;;2020;29;;;;;2018.0;1161.7158203125
-1;166400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;3305.0
-1;166500;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;3305.0
-1;166500;KELP;2016;24;;;;;2020;24;;;;;2018.0;1161.61328125
-1;166600;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;3305.0
-1;166600;KELP;2016;21;;;;;2020;21;;;;;2018.0;1161.82421875
-1;166700;KELP;2016;29;;;;;2020;29;;;;;2018.0;1161.728515625
-1;166700;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3305.0
